token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
7-1	TO047	7	m::h	mh	linguistic	none	_	_	0x2	_	_	_
7-2	TO047	7	è	è	linguistic	none	_	_	_	_	_	_
7-3	TO047	7	un	un	linguistic	none	_	_	_	_	_	_
7-4	TO047	7	corso	corso	linguistic	none	_	_	_	_	_	_
7-5	TO047	7	che::	che	linguistic	none	_	_	2x2	_	_	_
7-6	TO047	7	al	al	linguistic	none	_	_	_	_	_	_
7-7	TO047	7	primo	primo	linguistic	none	_	_	_	_	_	_
7-8	TO047	7	anno	anno	linguistic	none	_	_	_	_	_	_
7-9	TO047	7	è	è	linguistic	none	_	_	_	_	_	_
7-10	TO047	7	uguale	uguale	linguistic	none	_	_	_	_	_	_
7-11	TO047	7	per	per	linguistic	none	_	_	_	_	_	_
7-12	TO047	7	tutti,	tutti	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
7-13	TO047	7	e	e	linguistic	none	_	_	_	_	_	_
7-14	TO047	7	al	al	linguistic	none	_	_	_	_	_	_
7-15	TO047	7	secondo	secondo	linguistic	none	_	_	_	_	_	_
7-16	TO047	7	anno	anno	linguistic	none	_	_	_	_	_	_
7-17	TO047	7	invece:::	invece	linguistic	none	_	_	5x3	_	_	_
7-18	TO047	7	m::h	mh	linguistic	none	_	_	0x2	_	_	_
7-19	TO047	7	ti:	ti	linguistic	none	_	_	1x1	_	_	_
7-20	TO047	7	m:::h,	mh	linguistic	none	Intonation=weakly_rising	End=34.534	0x3	_	_	_
8-0	TO047	8	e~	e~	linguistic	none	Interrupted=Yes	Begin=35.103	_	_	_	_
8-1	TO047	8	e:::h	eh	linguistic	none	_	_	0x3	_	_	_
8-2	TO047	8	((ride))	((ride))	nonverbalbehavior	none	_	End=36.151	_	_	_	_
9-0	TO055	9	((ride))	((ride))	nonverbalbehavior	none	_	Begin=36.272|End=36.826	_	_	_	_
10-0	TO047	10	scegli	scegli	linguistic	none	_	Begin=37.415	_	_	_	_
10-1	TO047	10	tu	tu	linguistic	none	_	_	_	_	_	_
10-2	TO047	10	cosa	cosa	linguistic	none	_	_	_	_	_	_
10-3	TO047	10	fare,	fare	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
10-4	TO047	10	perché:::	perché	linguistic	none	_	_	5x3	_	_	_
10-5	TO047	10	ci	ci	linguistic	none	_	_	_	_	_	_
10-6	TO047	10	sono	sono	linguistic	none	_	_	_	_	_	_
10-7	TO047	10	due	due	linguistic	none	_	_	_	_	_	_
10-8	TO047	10	indirizzi,	indirizzi	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
10-9	TO047	10	uno	uno	linguistic	none	_	_	_	_	_	_
10-10	TO047	10	è:	è	linguistic	none	_	_	0x1	_	_	_
10-11	TO047	10	di	di	linguistic	none	_	_	_	_	_	_
10-12	TO047	10	grafica	grafica	linguistic	none	_	_	_	_	_	_
10-13	TO047	10	e	e	linguistic	none	_	_	_	_	_	_
10-14	TO047	10	l'	l'	linguistic	none	Truncated=Yes	_	_	_	_	_
10-15	TO047	10	altro	altro	linguistic	none	_	_	_	_	_	_
10-16	TO047	10	è:	è	linguistic	none	_	_	0x1	_	_	_
10-17	TO047	10	[di	di	linguistic	none	_	_	_	_	_	0-2(0)
10-18	TO047	10	prodot]to,	prodotto	linguistic	none	Intonation=weakly_rising	End=43.306	_	_	_	0-6(0)
11-0	TO055	11	[okay].	okay	linguistic	none	Intonation=falling	Begin=42.451|End=43.051	_	_	_	0-4(0)
12-0	TO047	12	quindi:::	quindi	linguistic	none	_	Begin=43.837	5x3	_	_	_
12-1	TO047	12	mh	mh	linguistic	none	_	_	_	_	_	_
12-2	TO047	12	ad	ad	linguistic	none	_	_	_	_	_	_
12-3	TO047	12	esempio	esempio	linguistic	none	_	_	_	_	_	_
12-4	TO047	12	in	in	linguistic	none	_	_	_	_	_	_
12-5	TO047	12	quello	quello	linguistic	none	_	_	_	_	_	_
12-6	TO047	12	di	di	linguistic	none	_	_	_	_	_	_
12-7	TO047	12	prodotto	prodotto	linguistic	none	_	_	_	_	_	_
12-8	TO047	12	e::hm::	ehm	linguistic	none	_	End=47.809	0x2,2x2	_	_	_
13-0	TO047	13	è	è	linguistic	none	_	Begin=49.067	_	_	_	_
13-1	TO047	13	più	più	linguistic	none	_	_	_	_	_	_
13-2	TO047	13	relativo	relativo	linguistic	none	_	_	_	_	_	_
13-3	TO047	13	agli	agli	linguistic	none	_	_	_	_	_	_
13-4	TO047	13	oggetti	oggetti	linguistic	none	_	_	_	_	_	_
13-5	TO047	13	e:::	e	linguistic	none	ProsodicLink=Yes	_	0x3	_	_	_
13-6	TO047	13	mh	mh	linguistic	none	_	End=52.939	_	_	_	_
14-0	TO047	14	diciamo	diciamo	linguistic	none	_	Begin=53.779	_	_	_	_
14-1	TO047	14	al	al	linguistic	none	_	_	_	_	_	_
14-2	TO047	14	progettare::	progettare	linguistic	none	_	_	9x2	_	_	_
14-3	TO047	14	e:h	eh	linguistic	none	_	_	0x1	_	_	_
14-4	TO047	14	qualcosa	qualcosa	linguistic	none	_	_	_	_	_	_
14-5	TO047	14	di	di	linguistic	none	_	_	_	_	_	_
14-6	TO047	14	materiale,	materiale	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
14-7	TO047	14	mentre	mentre	linguistic	none	_	_	_	_	_	_
14-8	TO047	14	invece:	invece	linguistic	none	_	_	5x1	_	_	_
14-9	TO047	14	per	per	linguistic	none	_	_	_	_	_	_
14-10	TO047	14	grafica,	grafica	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
14-11	TO047	14	eh	eh	linguistic	none	_	_	_	_	_	_
14-12	TO047	14	si	si	linguistic	none	_	_	_	_	_	_
14-13	TO047	14	parla	parla	linguistic	none	_	_	_	_	_	_
14-14	TO047	14	soprattutto	soprattutto	linguistic	none	_	_	_	_	_	_
14-15	TO047	14	di	di	linguistic	none	_	_	_	_	_	_
14-16	TO047	14	web	web	linguistic	none	_	_	_	_	_	_
14-17	TO047	14	design,	design	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
14-18	TO047	14	quindi:::	quindi	linguistic	none	_	_	5x3	_	_	_
14-19	TO047	14	m:::h	mh	linguistic	none	_	_	0x3	_	_	_
14-20	TO047	14	poster	poster	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
14-21	TO047	14	e::h	eh	linguistic	none	_	_	0x2	_	_	_
14-22	TO047	14	tutto::	tutto	linguistic	none	_	_	4x2	_	_	_
14-23	TO047	14	il	il	linguistic	none	_	_	_	_	_	_
14-24	TO047	14	quello	quello	linguistic	none	_	_	_	_	_	_
14-25	TO047	14	che	che	linguistic	none	_	_	_	_	_	_
14-26	TO047	14	riguarda	riguarda	linguistic	none	_	_	_	_	_	_
14-27	TO047	14	il	il	linguistic	none	_	_	_	_	_	_
14-28	TO047	14	mondo	mondo	linguistic	none	_	_	_	_	_	_
14-29	TO047	14	del	del	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
14-30	TO047	14	e:h	eh	linguistic	none	_	_	0x1	_	_	_
14-31	TO047	14	del	del	linguistic	none	_	_	_	_	_	_
14-32	TO047	14	web.	web	linguistic	none	Intonation=falling	End=68.251	_	_	_	_
15-0	TO047	15	e:::h	eh	linguistic	none	_	Begin=68.909	0x3	_	_	_
15-1	TO047	15	io	io	linguistic	none	_	_	_	_	_	_
15-2	TO047	15	ho	ho	linguistic	none	_	_	_	_	_	_
15-3	TO047	15	scelto::	scelto	linguistic	none	_	_	5x2	_	_	_
15-4	TO047	15	di	di	linguistic	none	_	_	_	_	_	_
15-5	TO047	15	fare::	fare	linguistic	none	_	_	3x2	_	_	_
15-6	TO047	15	grafica,	grafica	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
15-7	TO047	15	perché:::	perché	linguistic	none	_	_	5x3	_	_	_
15-8	TO047	15	e~	e~	linguistic	none	Interrupted=Yes	_	_	_	_	_
15-9	TO047	15	era	era	linguistic	none	_	_	_	_	_	_
15-10	TO047	15	un	un	linguistic	none	_	_	_	_	_	_
15-11	TO047	15	indirizzo	indirizzo	linguistic	none	_	_	_	_	_	_
15-12	TO047	15	che	che	linguistic	none	_	_	_	_	_	_
15-13	TO047	15	mi	mi	linguistic	none	_	_	_	_	_	_
15-14	TO047	15	ispirava	ispirava	linguistic	none	_	_	_	_	_	_
15-15	TO047	15	di	di	linguistic	none	_	_	_	_	_	_
15-16	TO047	15	più,	più	linguistic	none	Intonation=weakly_rising	End=74.226	_	_	_	_
16-0	TO047	16	e::	e	linguistic	none	_	Begin=74.72	0x2	_	_	_
16-1	TO047	16	anche	anche	linguistic	none	_	_	_	_	_	_
16-2	TO047	16	perché::	perché	linguistic	none	_	_	5x2	_	_	_
16-3	TO047	16	prodotto	prodotto	linguistic	none	_	_	_	_	_	_
16-4	TO047	16	non	non	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
16-5	TO047	16	e::h	eh	linguistic	none	_	_	0x2	_	_	_
16-6	TO047	16	m::h	mh	linguistic	none	_	_	0x2	_	_	_
16-7	TO047	16	già	già	linguistic	none	_	_	_	_	_	_
16-8	TO047	16	di	di	linguistic	none	_	_	_	_	_	_
16-9	TO047	16	primo	primo	linguistic	none	_	_	_	_	_	_
16-10	TO047	16	acchitto	acchitto	linguistic	none	_	_	_	_	_	_
16-11	TO047	16	non	non	linguistic	none	_	_	_	_	_	_
16-12	TO047	16	mi	mi	linguistic	none	_	_	_	_	_	_
16-13	TO047	16	è	è	linguistic	none	_	_	_	_	_	_
16-14	TO047	16	mai	mai	linguistic	none	_	_	_	_	_	_
16-15	TO047	16	ispirato	ispirato	linguistic	none	_	_	_	_	_	_
16-16	TO047	16	più	più	linguistic	none	_	_	_	_	_	_
16-17	TO047	16	di	di	linguistic	none	_	_	_	_	_	_
16-18	TO047	16	tanto,	tanto	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
16-19	TO047	16	e:::h	eh	linguistic	none	_	_	0x3	_	_	_
16-20	TO047	16	mh,	mh	linguistic	none	Intonation=weakly_rising	End=81.401	_	_	_	_
17-0	TO047	17	penso	penso	linguistic	none	_	Begin=82.321	_	_	_	_
17-1	TO047	17	che	che	linguistic	none	_	_	_	_	_	_
17-2	TO047	17	limiti	limiti	linguistic	none	_	_	_	_	_	_
17-3	TO047	17	un	un	linguistic	none	_	_	_	_	_	_
17-4	TO047	17	pochino	pochino	linguistic	none	_	_	_	_	_	_
17-5	TO047	17	di	di	linguistic	none	_	_	_	_	_	_
17-6	TO047	17	più	più	linguistic	none	_	_	_	_	_	_
17-7	TO047	17	la	la	linguistic	none	_	_	_	_	_	_
17-8	TO047	17	tua	tua	linguistic	none	_	_	_	_	_	_
17-9	TO047	17	creatività,	creatività	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
17-10	TO047	17	perché	perché	linguistic	none	_	_	_	_	_	_
17-11	TO047	17	comunque,	comunque	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
17-12	TO047	17	e:::h	eh	linguistic	none	_	_	0x3	_	_	_
17-13	TO047	17	hai	hai	linguistic	none	_	_	_	_	_	_
17-14	TO047	17	sempre	sempre	linguistic	none	_	_	_	_	_	_
17-15	TO047	17	a	a	linguistic	none	_	_	_	_	_	_
17-16	TO047	17	che	che	linguistic	none	_	_	_	_	_	_
17-17	TO047	17	fare	fare	linguistic	none	_	_	_	_	_	_
17-18	TO047	17	con	con	linguistic	none	_	_	_	_	_	_
17-19	TO047	17	misu:re	misure	linguistic	none	_	_	3x1	_	_	_
17-20	TO047	17	che	che	linguistic	none	_	_	_	_	_	_
17-21	TO047	17	devi::	devi	linguistic	none	_	_	3x2	_	_	_
17-22	TO047	17	assolutamente	assolutamente	linguistic	none	_	_	_	_	_	_
17-23	TO047	17	rispettare	rispettare	linguistic	none	_	_	_	_	_	_
17-24	TO047	17	perché::	perché	linguistic	none	_	_	5x2	_	_	_
17-25	TO047	17	poi	poi	linguistic	none	_	_	_	_	_	_
17-26	TO047	17	comunque	comunque	linguistic	none	_	_	_	_	_	_
17-27	TO047	17	ad	ad	linguistic	none	_	_	_	_	_	_
17-28	TO047	17	esempio	esempio	linguistic	none	_	_	_	_	_	_
17-29	TO047	17	per	per	linguistic	none	_	End=92.224	_	_	_	_
18-0	TO047	18	ehm::	ehm	linguistic	none	_	Begin=92.743	2x2	_	_	_
18-1	TO047	18	progettare	progettare	linguistic	none	_	_	_	_	_	_
18-2	TO047	18	una	una	linguistic	none	_	_	_	_	_	_
18-3	TO047	18	seduta,	seduta	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
18-4	TO047	18	hai	hai	linguistic	none	_	_	_	_	_	_
18-5	TO047	18	bisogno::	bisogno	linguistic	none	ProsodicLink=Yes	_	6x2	_	_	_
18-6	TO047	18	m:h	mh	linguistic	none	_	_	0x1	_	_	_
18-7	TO047	18	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
18-8	TO047	18	di	di	linguistic	none	_	_	_	_	_	_
18-9	TO047	18	capire	capire	linguistic	none	_	_	_	_	_	_
18-10	TO047	18	quali	quali	linguistic	none	_	_	_	_	_	_
18-11	TO047	18	sono	sono	linguistic	none	_	_	_	_	_	_
18-12	TO047	18	le::	le	linguistic	none	_	_	1x2	_	_	_
18-13	TO047	18	dimensio:ni:,	dimensioni	linguistic	none	Intonation=weakly_rising	_	7x1,9x1	_	_	_
18-14	TO047	18	la	la	linguistic	none	_	_	_	_	_	_
18-15	TO047	18	struttura,	struttura	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
18-16	TO047	18	quali:	quali	linguistic	none	_	_	4x1	_	_	_
18-17	TO047	18	materiali	materiali	linguistic	none	_	_	_	_	_	_
18-18	TO047	18	vanno	vanno	linguistic	none	_	_	_	_	_	_
18-19	TO047	18	meglio	meglio	linguistic	none	_	_	_	_	_	_
18-20	TO047	18	per	per	linguistic	none	_	_	_	_	_	_
18-21	TO047	18	fare	fare	linguistic	none	_	_	_	_	_	_
18-22	TO047	18	in	in	linguistic	none	_	_	_	_	_	_
18-23	TO047	18	modo	modo	linguistic	none	_	_	_	_	_	_
18-24	TO047	18	che	che	linguistic	none	_	_	_	_	_	_
18-25	TO047	18	la	la	linguistic	none	_	_	_	_	_	_
18-26	TO047	18	seduta	seduta	linguistic	none	_	_	_	_	_	_
18-27	TO047	18	rimanga	rimanga	linguistic	none	_	_	_	_	_	_
18-28	TO047	18	in	in	linguistic	none	_	_	_	_	_	_
18-29	TO047	18	piedi,	piedi	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
18-30	TO047	18	e	e	linguistic	none	_	_	_	_	_	_
18-31	TO047	18	cose	cose	linguistic	none	_	_	_	_	_	_
18-32	TO047	18	del	del	linguistic	none	_	_	_	_	_	_
18-33	TO047	18	genere,	genere	linguistic	none	Intonation=weakly_rising	End=105.754	_	_	_	_
19-0	TO047	19	e	e	linguistic	none	_	Begin=106.119	_	_	_	_
19-1	TO047	19	quindi::,	quindi	linguistic	none	Intonation=weakly_rising	_	5x2	_	_	_
19-2	TO047	19	m::h	mh	linguistic	none	ProsodicLink=Yes	_	0x2	_	_	_
19-3	TO047	19	non	non	linguistic	none	_	_	_	_	_	_
19-4	TO047	19	lo	lo	linguistic	none	_	_	_	_	_	_
19-5	TO047	19	so	so	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
19-6	TO047	19	ho	ho	linguistic	none	_	_	_	_	_	_
19-7	TO047	19	sempre	sempre	linguistic	none	_	_	_	_	_	_
19-8	TO047	19	pensato::	pensato	linguistic	none	_	_	6x2	_	_	_
19-9	TO047	19	che:	che	linguistic	none	_	_	2x1	_	_	_
19-10	TO047	19	così	così	linguistic	none	_	_	_	_	_	_
19-11	TO047	19	sarei::	sarei	linguistic	none	_	_	4x2	_	_	_
19-12	TO047	19	stata	stata	linguistic	none	_	_	_	_	_	_
19-13	TO047	19	più	più	linguistic	none	_	_	_	_	_	_
19-14	TO047	19	limitata::	limitata	linguistic	none	_	_	7x2	_	_	_
19-15	TO047	19	a::	a	linguistic	none	_	_	0x2	_	_	_
19-16	TO047	19	m::h	mh	linguistic	none	_	_	0x2	_	_	_
19-17	TO047	19	m::h	mh	linguistic	none	_	_	0x2	_	_	_
19-18	TO047	19	a	a	linguistic	none	_	_	_	_	_	_
19-19	TO047	19	fare	fare	linguistic	none	_	_	_	_	_	_
19-20	TO047	19	quello	quello	linguistic	none	_	_	_	_	_	_
19-21	TO047	19	che::	che	linguistic	none	_	_	2x2	_	_	_
19-22	TO047	19	che	che	linguistic	none	_	_	_	_	_	_
19-23	TO047	19	volevo	volevo	linguistic	none	_	_	_	_	_	_
19-24	TO047	19	fare.	fare	linguistic	none	Intonation=falling	End=115.656	_	_	_	_
20-0	TO047	20	e:::h	eh	linguistic	none	ProsodicLink=Yes	Begin=116.392	0x3	_	_	_
20-1	TO047	20	m::h	mh	linguistic	none	_	_	0x2	_	_	_
20-2	TO047	20	l'	l'	linguistic	none	Truncated=Yes	_	_	_	_	_
20-3	TO047	20	indirizzo	indirizzo	linguistic	none	_	_	_	_	_	_
20-4	TO047	20	di	di	linguistic	none	_	_	_	_	_	_
20-5	TO047	20	grafica	grafica	linguistic	none	_	_	_	_	_	_
20-6	TO047	20	invece::	invece	linguistic	none	ProsodicLink=Yes	_	5x2	_	_	_
20-7	TO047	20	è	è	linguistic	none	_	_	_	_	_	_
20-8	TO047	20	è	è	linguistic	none	_	_	_	_	_	_
20-9	TO047	20	molto	molto	linguistic	none	_	_	_	_	_	_
20-10	TO047	20	più	più	linguistic	none	_	_	_	_	_	_
20-11	TO047	20	interessante	interessante	linguistic	none	_	_	_	_	_	_
20-12	TO047	20	perché::	perché	linguistic	none	ProsodicLink=Yes	_	5x2	_	_	_
20-13	TO047	20	m::h	mh	linguistic	none	_	End=121.946	0x2	_	_	_
21-0	TO047	21	eh.	eh	linguistic	none	Intonation=falling	Begin=122.965	_	_	_	_
21-1	TO047	21	innanzitutto	innanzitutto	linguistic	none	_	_	_	_	_	_
21-2	TO047	21	hai	hai	linguistic	none	_	_	_	_	_	_
21-3	TO047	21	a	a	linguistic	none	_	_	_	_	_	_
21-4	TO047	21	che	che	linguistic	none	_	_	_	_	_	_
21-5	TO047	21	fare	fare	linguistic	none	_	_	_	_	_	_
21-6	TO047	21	con	con	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
21-7	TO047	21	e::h	eh	linguistic	none	_	_	0x2	_	_	_
21-8	TO047	21	de:i	dei	linguistic	none	ProsodicLink=Yes	_	1x1	_	_	_
21-9	TO047	21	m:::h,	mh	linguistic	none	Intonation=weakly_rising	End=126.657	0x3	_	_	_
22-0	TO047	22	ehm:::	ehm	linguistic	none	_	Begin=126.941|End=128.477	2x3	_	_	_
23-0	TO047	23	dei::	dei	linguistic	none	_	Begin=129.526	2x2	_	_	_
23-1	TO047	23	come	come	linguistic	none	_	_	_	_	_	_
23-2	TO047	23	si	si	linguistic	none	_	_	_	_	_	_
23-3	TO047	23	chiamano,	chiamano	linguistic	none	Intonation=weakly_rising	End=131.023	_	_	_	_
24-0	TO055	24	(cosa?)	cosa	linguistic	none	Intonation=Rising	Begin=131.244	_	_	0-4(0)	_
24-1	TO055	24	((ride))	((ride))	nonverbalbehavior	none	_	End=132.057	_	_	_	_
25-0	TO047	25	((ride))	((ride))	nonverbalbehavior	none	_	Begin=132.057|End=132.488	_	_	_	_
26-0	TO047	26	no.	no	linguistic	none	Intonation=falling	Begin=133.532	_	_	_	_
26-1	TO047	26	e::h	eh	linguistic	none	_	_	0x2	_	_	_
26-2	TO047	26	dei::	dei	linguistic	none	ProsodicLink=Yes	_	2x2	_	_	_
26-3	TO047	26	m::::h	mh	linguistic	none	_	_	0x4	_	_	_
26-4	TO047	26	dei	dei	linguistic	none	_	_	_	_	_	_
26-5	TO047	26	programmi	programmi	linguistic	none	_	_	_	_	_	_
26-6	TO047	26	al	al	linguistic	none	_	_	_	_	_	_
26-7	TO047	26	com[pu:ter	computer	linguistic	none	ProsodicLink=Yes	_	4x1	_	_	3-8(1)
26-8	TO047	26	eh],	eh	linguistic	none	Intonation=weakly_rising	_	_	_	_	0-2(1)
26-9	TO047	26	che::	che	linguistic	none	_	_	2x2	_	_	_
26-10	TO047	26	m:h	mh	linguistic	none	_	_	0x1	_	_	_
26-11	TO047	26	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
26-12	TO047	26	sono	sono	linguistic	none	_	_	_	_	_	_
26-13	TO047	26	molto	molto	linguistic	none	_	_	_	_	_	_
26-14	TO047	26	più::	più	linguistic	none	_	_	2x2	_	_	_
26-15	TO047	26	belli	belli	linguistic	none	_	_	_	_	_	_
26-16	TO047	26	da	da	linguistic	none	_	_	_	_	_	_
26-17	TO047	26	utilizzare,	utilizzare	linguistic	none	Intonation=weakly_rising	End=141.434	_	_	_	_
27-0	TO055	27	[okay].	okay	linguistic	none	Intonation=falling	Begin=136.751|End=137.31	_	_	_	0-4(1)
28-0	TO047	28	e:::	e	linguistic	none	_	Begin=141.981	0x3	_	_	_
28-1	TO047	28	ad	ad	linguistic	none	_	_	_	_	_	_
28-2	TO047	28	esempio:	esempio	linguistic	none	_	_	6x1	_	_	_
28-3	TO047	28	soprattutto	soprattutto	linguistic	none	_	_	_	_	_	_
28-4	TO047	28	quelli	quelli	linguistic	none	_	_	_	_	_	_
28-5	TO047	28	in	in	linguistic	none	_	_	_	_	_	_
28-6	TO047	28	tre	tre	linguistic	none	_	_	_	_	_	_
28-7	TO047	28	di	di	linguistic	none	_	_	_	_	_	_
28-8	TO047	28	che	che	linguistic	none	_	_	_	_	_	_
28-9	TO047	28	vabbè	vabbè	linguistic	none	_	_	_	_	_	_
28-10	TO047	28	in	in	linguistic	none	_	_	_	_	_	_
28-11	TO047	28	realtà	realtà	linguistic	none	_	_	_	_	_	_
28-12	TO047	28	il	il	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
28-13	TO047	28	e::h	eh	linguistic	none	_	_	0x2	_	_	_
28-14	TO047	28	m::h	mh	linguistic	none	_	End=147.293	0x2	_	_	_
29-0	TO047	29	programma	programma	linguistic	none	_	Begin=147.96	_	_	_	_
29-1	TO047	29	tre	tre	linguistic	none	_	_	_	_	_	_
29-2	TO047	29	di	di	linguistic	none	_	_	_	_	_	_
29-3	TO047	29	lo	lo	linguistic	none	_	_	_	_	_	_
29-4	TO047	29	usi	usi	linguistic	none	_	_	_	_	_	_
29-5	TO047	29	anche	anche	linguistic	none	_	_	_	_	_	_
29-6	TO047	29	per	per	linguistic	none	_	_	_	_	_	_
29-7	TO047	29	fare	fare	linguistic	none	_	_	_	_	_	_
29-8	TO047	29	prodotto.	prodotto	linguistic	none	Intonation=falling	_	_	_	_	_
29-9	TO047	29	però	però	linguistic	none	_	_	_	_	_	_
29-10	TO047	29	anche	anche	linguistic	none	_	_	_	_	_	_
29-11	TO047	29	per	per	linguistic	none	_	_	_	_	_	_
